Date,Open,High,Low,Close,Volume
2020-12-25,188.37,189.85,187.74,187.82,52790388
2020-12-26,187.82,189.80,187.15,188.73,111535171
2020-12-29,188.73,189.73,186.21,187.33,66705777
2020-12-30,187.33,188.72,187.26,187.97,114985558
2020-12-31,187.97,188.32,184.24,185.99,102779046
2021-01-01,185.99,188.21,184.75,188.10,119888294
2021-01-02,188.10,189.21,185.57,186.79,98683170
2021-01-05,186.79,187.05,184.84,186.59,147062065
2021-01-06,186.59,188.03,185.18,186.04,130210131
2021-01-07,186.04,186.97,184.58,184.75,106437682
2021-01-08,184.75,184.75,183.53,184.52,57530922
2021-01-09,184.52,184.89,183.31,183.38,56003024
2021-01-12,183.38,183.66,181.63,182.46,145694537
2021-01-13,182.46,183.82,181.87,183.68,137081272
2021-01-14,183.68,185.18,181.75,182.52,125124210
2021-01-15,182.52,184.35,180.34,181.51,89339795
2021-01-16,181.51,182.70,180.63,182.47,92733552
2021-01-19,182.47,183.33,181.02,183.17,94288714
2021-01-20,183.17,185.09,181.47,185.06,143596434
2021-01-21,185.06,186.55,184.86,185.04,104572467
2021-01-22,185.04,185.24,183.78,184.71,113997903
2021-01-23,184.71,188.04,184.42,186.48,97851497
2021-01-26,186.48,187.84,183.76,184.65,111303810
2021-01-27,184.65,187.87,184.31,186.20,59248803
2021-01-28,186.20,189.27,185.51,187.53,106872345
2021-01-29,187.53,187.66,185.35,185.40,130045352
2021-01-30,185.40,187.51,185.39,186.86,85611283
2021-02-02,186.86,190.01,186.47,188.86,90395293
2021-02-03,188.86,191.14,188.25,189.93,110346012
2021-02-04,189.93,191.09,189.54,189.79,63949258
2021-02-05,189.79,191.18,186.57,187.97,103511161
2021-02-06,187.97,188.96,184.61,186.40,70161238
2021-02-09,186.40,187.93,185.09,185.28,79283124
2021-02-10,185.28,185.70,184.38,184.64,128624746
2021-02-11,184.64,185.37,183.38,183.48,121882448
2021-02-12,183.48,186.02,181.94,185.73,133324780
2021-02-13,185.73,187.86,184.38,187.56,109236204
2021-02-16,187.56,187.95,185.41,186.33,149778398
2021-02-17,186.33,187.32,182.68,184.42,149914986
2021-02-18,184.42,186.46,184.20,186.26,148190271
2021-02-19,186.26,187.08,184.49,186.10,119863249
2021-02-20,186.10,187.09,185.19,186.40,58277037
2021-02-23,186.40,187.24,184.61,185.76,147413540
2021-02-24,185.76,185.98,184.69,185.57,138586932
2021-02-25,185.57,186.93,185.27,186.60,89183501
2021-02-26,186.60,188.97,185.03,188.08,56463560
2021-02-27,188.08,189.36,187.23,188.50,73463800
2021-03-02,188.50,191.53,186.85,190.14,101158248
2021-03-03,190.14,193.98,188.59,192.15,140530881
2021-03-04,192.15,195.31,190.28,194.44,58948297
2021-03-05,194.44,197.55,194.10,195.96,86917348
2021-03-06,195.96,196.47,194.51,196.28,97179089
2021-03-09,196.28,197.66,195.65,197.26,115386220
2021-03-10,197.26,200.33,195.40,199.18,57488256
2021-03-11,199.18,201.34,197.98,201.24,106456053
2021-03-12,201.24,201.82,200.90,201.51,119469091
2021-03-13,201.51,201.58,200.37,201.30,91142381
2021-03-16,201.30,204.72,199.90,203.36,56777155
2021-03-17,203.36,206.13,202.95,204.12,145642402
2021-03-18,204.12,207.91,202.92,206.03,67003385
2021-03-19,206.03,206.86,205.51,206.21,113315137
2021-03-20,206.21,207.46,205.91,207.24,102155741
2021-03-23,207.24,209.30,206.34,206.60,96427424
2021-03-24,206.60,208.05,204.66,207.85,84347090
2021-03-25,207.85,212.48,207.22,210.38,135474233
2021-03-26,210.38,211.44,209.62,209.81,102065671
2021-03-27,209.81,210.88,206.51,208.25,149633057
2021-03-30,208.25,211.13,208.18,210.80,128688978
2021-03-31,210.80,212.97,208.83,211.27,101171298
2021-04-01,211.27,214.18,210.75,212.77,138562851
2021-04-02,212.77,214.12,212.07,213.98,96306982
2021-04-03,213.98,217.62,213.68,216.74,126533013
2021-04-06,216.74,219.68,215.32,218.64,74191819
2021-04-07,218.64,219.26,214.98,216.60,115283135
2021-04-08,216.60,216.92,214.59,215.95,58277446
2021-04-09,215.95,216.37,213.10,213.57,52295852
2021-04-10,213.57,214.19,211.39,212.99,112441922
2021-04-13,212.99,216.25,211.98,214.72,62864648
2021-04-14,214.72,215.22,213.10,213.94,137402921
2021-04-15,213.94,217.95,213.21,215.83,92824265
2021-04-16,215.83,218.31,215.57,216.71,130947618
2021-04-17,216.71,218.84,215.73,217.95,105968816
2021-04-20,217.95,218.43,215.84,217.81,122533791
2021-04-21,217.81,221.76,217.78,219.81,90825778
2021-04-22,219.81,222.96,219.12,222.12,107545693
2021-04-23,222.12,222.59,220.69,221.37,133618362
2021-04-24,221.37,223.07,218.40,220.38,76852958
2021-04-27,220.38,221.46,219.93,220.12,108025407
2021-04-28,220.12,222.38,218.27,221.98,92548866
2021-04-29,221.98,224.87,220.83,223.88,71958348
2021-04-30,223.88,227.33,222.63,225.36,55872170
2021-05-01,225.36,228.94,223.52,227.25,62510184
2021-05-04,227.25,229.18,225.50,228.68,91705865
2021-05-05,228.68,233.03,227.04,231.01,104404340
2021-05-06,231.01,234.35,228.75,232.46,82180123
2021-05-07,232.46,235.25,231.21,234.97,134252980
2021-05-08,234.97,237.18,232.20,233.60,90995109
2021-05-11,233.60,237.32,232.51,236.45,119539923
2021-05-12,236.45,238.07,233.21,235.42,96148982
2021-05-13,235.42,239.02,235.26,237.99,140262610
2021-05-14,237.99,239.24,237.65,238.99,77642684
2021-05-15,238.99,240.94,237.83,239.42,113304608
2021-05-18,239.42,241.74,239.39,240.23,52570505
2021-05-19,240.23,242.13,236.45,238.17,61681371
2021-05-20,238.17,240.12,235.99,239.70,67616795
2021-05-21,239.70,244.30,237.34,242.02,71923437
2021-05-22,242.02,244.97,240.07,244.75,79537660
2021-05-25,244.75,247.16,243.04,246.56,69563624
2021-05-26,246.56,248.66,245.75,246.13,62644933
2021-05-27,246.13,246.95,243.11,243.89,92896526
2021-05-28,243.89,245.52,243.28,244.90,134355602
2021-05-29,244.90,245.83,242.29,242.62,115367888
2021-06-01,242.62,245.73,242.10,243.39,74227964
2021-06-02,243.39,245.10,242.02,242.49,143055551
2021-06-03,242.49,244.80,242.38,243.97,63574474
2021-06-04,243.97,246.75,242.56,245.52,127890978
2021-06-05,245.52,247.84,243.55,246.20,145805365
2021-06-08,246.20,250.90,244.35,248.67,70427430
2021-06-09,248.67,250.15,244.44,245.94,114585931
2021-06-10,245.94,250.08,244.37,248.69,87474578
2021-06-11,248.69,250.50,246.56,247.12,92510782
2021-06-12,247.12,248.57,246.08,247.88,135705458
2021-06-15,247.88,249.30,244.15,245.50,114096483
2021-06-16,245.50,245.61,242.24,243.30,140922922
2021-06-17,243.30,245.65,239.83,240.95,128068033
2021-06-18,240.95,243.33,237.84,238.14,57622788
2021-06-19,238.14,240.52,235.53,235.98,128284968
2021-06-22,235.98,238.71,234.03,236.96,142276722
2021-06-23,236.96,239.32,236.21,238.24,91286984
2021-06-24,238.24,242.38,237.37,240.08,94513295
2021-06-25,240.08,242.63,237.77,241.14,143616193
2021-06-26,241.14,241.82,239.89,240.17,135209423
2021-06-29,240.17,242.23,240.07,240.11,68420063
2021-06-30,240.11,240.49,237.54,238.67,86741960
2021-07-01,238.67,242.19,236.99,240.61,112709530
2021-07-02,240.61,242.95,240.13,241.79,72082012
2021-07-03,241.79,242.49,241.59,241.87,126899213
2021-07-06,241.87,243.98,238.57,240.03,143135746
2021-07-07,240.03,240.88,237.14,238.63,110726134
2021-07-08,238.63,243.01,238.46,241.29,122264076
2021-07-09,241.29,244.66,239.26,243.22,96719339
2021-07-10,243.22,245.65,241.09,244.41,112601995
2021-07-13,244.41,244.63,240.94,241.93,146175796
2021-07-14,241.93,242.51,241.02,241.12,146494659
2021-07-15,241.12,245.65,239.53,243.68,90866947
2021-07-16,243.68,244.03,240.65,242.05,55824073
2021-07-17,242.05,243.70,241.61,241.72,65332931
2021-07-20,241.72,243.58,239.21,241.19,132387063
2021-07-21,241.19,241.91,241.00,241.51,140712568
2021-07-22,241.51,243.51,240.45,240.58,118857555
2021-07-23,240.58,240.65,238.72,239.70,140047139
2021-07-24,239.70,244.29,238.18,242.79,68559540
2021-07-27,242.79,244.60,240.95,243.56,53405030
2021-07-28,243.56,244.79,239.71,241.82,57494143
2021-07-29,241.82,244.09,239.69,240.79,146310370
2021-07-30,240.79,245.26,239.68,243.27,145032278
2021-07-31,243.27,243.99,238.75,240.44,62326000
2021-08-03,240.44,243.88,240.23,243.36,118406505
2021-08-04,243.36,245.31,242.97,245.13,99643937
2021-08-05,245.13,250.03,243.42,248.18,76353780
2021-08-06,248.18,249.70,246.75,249.30,88894222
2021-08-07,249.30,252.53,248.03,250.48,134537536
2021-08-10,250.48,252.47,247.90,248.73,104753208
2021-08-11,248.73,251.73,248.55,250.49,66315606
2021-08-12,250.49,252.16,247.45,248.01,76759908
2021-08-13,248.01,249.77,245.39,245.71,58599335
2021-08-14,245.71,247.34,243.85,244.59,90883190
2021-08-17,244.59,244.85,242.12,242.60,112338289
2021-08-18,242.60,245.56,242.19,243.74,57430779
2021-08-19,243.74,245.80,241.10,242.34,97253896
2021-08-20,242.34,245.59,239.97,244.88,129904311
2021-08-21,244.88,248.56,244.11,246.11,126913457
2021-08-24,246.11,249.06,243.88,248.61,87298138
2021-08-25,248.61,249.88,245.56,247.65,91491999
2021-08-26,247.65,248.82,246.68,247.28,119851457
2021-08-27,247.28,247.51,243.22,245.24,72634351
2021-08-28,245.24,247.17,243.35,246.89,69262443
2021-08-31,246.89,247.00,245.13,246.49,63547201
2021-09-01,246.49,248.03,243.69,244.11,140599482
2021-09-02,244.11,245.52,242.35,245.41,125754528
2021-09-03,245.41,248.91,244.11,246.59,147913200
2021-09-04,246.59,247.28,244.55,245.27,145625126
2021-09-07,245.27,247.72,241.52,242.58,143362086
2021-09-08,242.58,243.61,239.49,240.82,110871797
2021-09-09,240.82,241.34,236.69,238.20,109534288
2021-09-10,238.20,240.57,236.04,239.80,100044860
2021-09-11,239.80,241.53,237.48,241.47,146055222
2021-09-14,241.47,243.07,239.80,241.93,83342440
2021-09-15,241.93,244.09,239.71,240.84,89301192
2021-09-16,240.84,241.10,238.42,240.68,106419545
2021-09-17,240.68,244.88,239.74,243.63,69591198
2021-09-18,243.63,244.83,241.67,242.41,87300961
2021-09-21,242.41,245.12,242.11,243.17,102526799
2021-09-22,243.17,245.29,242.65,242.72,148054041
2021-09-23,242.72,245.12,239.53,240.78,101817381
2021-09-24,240.78,242.25,239.00,240.39,88782613
2021-09-25,240.39,243.73,238.51,243.11,63555760
2021-09-28,243.11,243.35,241.31,242.17,128748816
2021-09-29,242.17,246.66,241.78,244.75,55161284
2021-09-30,244.75,246.52,244.17,245.84,59679190
2021-10-01,245.84,246.68,245.77,246.08,73776555
2021-10-02,246.08,247.87,245.93,247.27,115810126
2021-10-05,247.27,248.01,243.91,245.05,122204190
2021-10-06,245.05,247.54,243.86,245.94,59449300
2021-10-07,245.94,246.76,243.69,245.39,146518612
2021-10-08,245.39,246.66,242.46,243.89,83340898
2021-10-09,243.89,245.96,243.65,243.73,102391223
2021-10-12,243.73,245.60,242.73,245.13,125276560
2021-10-13,245.13,248.16,244.71,247.68,64499631
2021-10-14,247.68,249.56,245.72,246.21,138432122
2021-10-15,246.21,247.12,242.91,244.37,121794646
2021-10-16,244.37,246.20,242.37,243.77,122167033
2021-10-19,243.77,245.55,239.97,241.81,136453743
2021-10-20,241.81,243.27,240.69,241.34,58065304
2021-10-21,241.34,246.65,238.98,244.26,133659074
2021-10-22,244.26,247.16,244.07,245.53,67727942
2021-10-23,245.53,247.40,242.30,243.04,83898423
2021-10-26,243.04,245.11,241.36,243.59,125453936
2021-10-27,243.59,245.51,242.18,242.30,121233075
2021-10-28,242.30,243.28,239.75,241.42,107881203
2021-10-29,241.42,242.24,239.18,242.07,64272139
2021-10-30,242.07,243.83,239.98,242.20,87098898
2021-11-02,242.20,244.00,242.09,243.95,108674330
2021-11-03,243.95,245.94,242.36,244.42,135757814
2021-11-04,244.42,247.29,243.02,245.39,75976039
2021-11-05,245.39,249.51,243.18,247.83,61213294
2021-11-06,247.83,248.79,244.67,245.86,68914164
2021-11-09,245.86,245.91,242.76,244.37,94344852
2021-11-10,244.37,249.06,242.44,246.76,52657319
2021-11-11,246.76,249.41,245.99,247.36,123825397
2021-11-12,247.36,249.70,246.28,247.07,83391987
2021-11-13,247.07,249.26,246.14,248.55,122809369
2021-11-16,248.55,251.84,246.73,249.44,126389367
2021-11-17,249.44,250.41,245.67,247.15,66406164
2021-11-18,247.15,248.62,244.69,247.11,128515978
2021-11-19,247.11,247.26,244.53,245.54,61516862
2021-11-20,245.54,250.95,243.23,248.47,145438349
2021-11-23,248.47,249.26,246.61,246.78,87631596
2021-11-24,246.78,250.44,245.17,248.17,72376638
2021-11-25,248.17,251.26,248.14,249.62,87041520
2021-11-26,249.62,249.73,244.23,246.64,86712475
2021-11-27,246.64,248.52,245.12,247.19,69409360
2021-11-30,247.19,248.61,246.56,247.75,136936590
2021-12-01,247.75,251.62,246.68,250.36,149228084
2021-12-02,250.36,253.83,249.15,252.41,56510019
2021-12-03,252.41,257.55,252.19,255.07,111448829
2021-12-04,255.07,256.95,253.30,255.47,123077388
2021-12-07,255.47,258.24,253.05,257.88,132945359
2021-12-08,257.88,260.21,254.59,255.75,128351704
2021-12-09,255.75,256.96,255.39,255.77,92360153
2021-12-10,255.77,256.90,253.57,255.90,116630233
2021-12-11,255.90,258.09,254.79,256.75,117480162
2021-12-14,256.75,258.25,255.08,257.66,53776843
2021-12-15,257.66,260.10,254.72,255.76,97954760
2021-12-16,255.76,258.13,254.02,257.87,68898171
2021-12-17,257.87,258.43,253.31,255.14,143919783
2021-12-18,255.14,256.38,253.51,255.05,114240506
2021-12-21,255.05,255.77,253.06,253.33,55359677
2021-12-22,253.33,253.65,251.12,252.63,71927854
2021-12-23,252.63,252.72,250.02,252.06,79118592
2021-12-24,252.06,253.95,249.86,251.40,65723050
2021-12-25,251.40,255.27,250.62,253.84,137035358
2021-12-28,253.84,256.12,251.35,254.22,134038931
2021-12-29,254.22,255.77,253.80,255.67,87929430
2021-12-30,255.67,256.18,253.27,256.13,76928051
2021-12-31,256.13,258.65,254.21,257.67,93607267
2022-01-01,257.67,258.81,256.54,257.66,129470191
2022-01-04,257.66,260.50,256.99,258.36,108170533
2022-01-05,258.36,262.54,256.43,260.94,146075342
