Date,Open,High,Low,Close,Volume
2020-12-25,335.52,339.65,333.21,337.08,91010427
2020-12-26,337.08,342.37,334.04,340.24,55607574
2020-12-29,340.24,344.68,338.77,341.85,105533995
2020-12-30,341.85,345.05,337.19,340.09,56943370
2020-12-31,340.09,342.28,340.09,342.12,119096752
2021-01-01,342.12,343.84,338.73,342.62,146255830
2021-01-02,342.62,348.86,342.01,346.01,128803053
2021-01-05,346.01,346.04,343.26,344.67,119794438
2021-01-06,344.67,348.06,341.34,346.19,111654184
2021-01-07,346.19,350.48,344.07,349.36,109935335
2021-01-08,349.36,350.92,347.52,348.20,140836377
2021-01-09,348.20,349.22,345.11,349.04,89480311
2021-01-12,349.04,349.91,343.46,346.16,99630862
2021-01-13,346.16,346.87,345.72,346.18,51764310
2021-01-14,346.18,351.07,342.91,349.40,125316885
2021-01-15,349.40,353.09,346.48,350.83,97640574
2021-01-16,350.83,355.33,348.31,352.08,74164717
2021-01-19,352.08,355.25,349.70,352.92,51575994
2021-01-20,352.92,355.20,349.70,351.48,132963120
2021-01-21,351.48,355.29,348.15,353.47,82618464
2021-01-22,353.47,357.04,350.49,354.75,114211295
2021-01-23,354.75,357.88,348.85,351.75,124989504
2021-01-26,351.75,357.37,348.93,354.87,106081020
2021-01-27,354.87,359.24,354.67,358.15,128928453
2021-01-28,358.15,361.62,357.67,358.13,93100007
2021-01-29,358.13,359.18,352.38,355.49,140910700
2021-01-30,355.49,358.11,353.67,356.72,58798551
2021-02-02,356.72,359.98,353.44,359.06,108933237
2021-02-03,359.06,364.46,358.38,362.10,69599421
2021-02-04,362.10,364.18,358.94,362.70,129142862
2021-02-05,362.70,365.36,358.74,361.77,57213729
2021-02-06,361.77,366.95,360.64,364.90,146625437
2021-02-09,364.90,366.37,362.39,364.86,129240036
2021-02-10,364.86,369.10,363.81,367.30,126876174
2021-02-11,367.30,369.12,366.78,367.97,121444426
2021-02-12,367.97,371.39,367.51,370.37,55146854
2021-02-13,370.37,374.23,367.08,373.43,57957384
2021-02-16,373.43,376.14,369.30,371.50,75123613
2021-02-17,371.50,372.98,368.97,370.91,106249182
2021-02-18,370.91,374.10,366.14,368.72,99066258
2021-02-19,368.72,372.67,365.54,371.64,57499582
2021-02-20,371.64,375.89,368.05,372.64,85199909
2021-02-23,372.64,375.26,368.23,370.39,107549771
2021-02-24,370.39,372.45,366.51,370.06,107208048
2021-02-25,370.06,371.55,368.79,369.59,64235203
2021-02-26,369.59,370.14,367.00,368.00,88120293
2021-02-27,368.00,371.65,364.79,371.19,86965675
2021-03-02,371.19,377.48,369.27,374.71,71369529
2021-03-03,374.71,375.07,369.82,372.36,103783610
2021-03-04,372.36,375.98,369.67,375.19,82366453
2021-03-05,375.19,377.68,371.35,375.02,114778184
2021-03-06,375.02,376.92,373.97,376.08,137268610
2021-03-09,376.08,380.57,373.39,379.81,84445093
2021-03-10,379.81,384.35,377.10,381.91,51873136
2021-03-11,381.91,382.03,376.02,379.54,65169319
2021-03-12,379.54,380.00,376.17,376.28,73939277
2021-03-13,376.28,376.99,370.04,372.74,106626094
2021-03-16,372.74,372.79,368.44,372.10,136840857
2021-03-17,372.10,372.77,370.83,370.86,115357464
2021-03-18,370.86,376.62,367.92,374.03,96384847
2021-03-19,374.03,376.75,373.52,374.75,112357726
2021-03-20,374.75,378.16,370.66,373.40,88470127
2021-03-23,373.40,374.29,370.96,372.87,61132176
2021-03-24,372.87,375.42,368.00,370.36,54201376
2021-03-25,370.36,372.97,369.81,370.31,106113458
2021-03-26,370.31,373.25,368.12,372.98,66043754
2021-03-27,372.98,374.60,371.68,372.25,60279766
2021-03-30,372.25,374.57,369.30,371.54,92537455
2021-03-31,371.54,373.36,369.18,373.23,128107302
2021-04-01,373.23,375.30,372.02,373.02,71754586
2021-04-02,373.02,375.48,369.87,374.39,74314471
2021-04-03,374.39,378.12,373.11,376.33,134916424
2021-04-06,376.33,381.56,374.14,379.28,66471089
2021-04-07,379.28,382.47,373.68,375.71,57361701
2021-04-08,375.71,375.96,372.26,374.14,128551856
2021-04-09,374.14,381.01,372.88,377.82,52302891
2021-04-10,377.82,383.21,376.20,381.30,96271510
2021-04-13,381.30,382.81,379.28,382.55,97717081
2021-04-14,382.55,383.97,376.95,380.05,51923937
2021-04-15,380.05,382.89,378.58,381.69,89245907
2021-04-16,381.69,382.59,378.04,382.33,71985231
2021-04-17,382.33,387.20,379.39,384.37,67035094
2021-04-20,384.37,388.61,382.95,384.95,142605128
2021-04-21,384.95,388.50,380.53,384.28,126060686
2021-04-22,384.28,390.04,381.60,386.97,120149133
2021-04-23,386.97,390.07,383.84,387.89,85560286
2021-04-24,387.89,389.86,385.15,386.54,119800990
2021-04-27,386.54,391.02,384.10,390.11,64776131
2021-04-28,390.11,394.57,389.20,392.10,129043916
2021-04-29,392.10,394.11,387.08,388.93,117692474
2021-04-30,388.93,389.50,385.12,385.50,56965901
2021-05-01,385.50,391.04,382.77,388.47,103283102
2021-05-04,388.47,392.58,387.69,389.78,80816302
2021-05-05,389.78,393.23,388.89,390.32,64026792
2021-05-06,390.32,395.88,389.66,392.68,149722528
2021-05-07,392.68,396.28,388.49,391.20,127644498
2021-05-08,391.20,391.99,390.68,390.84,143420026
2021-05-11,390.84,393.35,387.83,389.97,60631587
2021-05-12,389.97,392.65,387.62,388.25,135005097
2021-05-13,388.25,392.97,384.64,391.02,137491027
2021-05-14,391.02,392.61,387.14,387.33,75539388
2021-05-15,387.33,389.05,384.36,387.08,126354694
2021-05-18,387.08,389.57,385.95,386.64,93569062
2021-05-19,386.64,392.12,386.11,389.17,64139864
2021-05-20,389.17,389.84,386.88,387.75,93353301
2021-05-21,387.75,392.15,387.35,389.51,107212294
2021-05-22,389.51,391.95,387.71,391.22,126501531
2021-05-25,391.22,395.99,387.35,392.37,105412609
2021-05-26,392.37,396.81,388.89,394.12,64246504
2021-05-27,394.12,397.44,393.01,397.04,53745035
2021-05-28,397.04,400.98,390.40,393.88,78597740
2021-05-29,393.88,399.57,390.58,396.39,66813137
2021-06-01,396.39,400.30,394.38,394.42,52735829
2021-06-02,394.42,396.76,389.38,391.27,111012572
2021-06-03,391.27,391.47,390.50,391.05,120165104
2021-06-04,391.05,396.83,387.79,393.70,107746869
2021-06-05,393.70,400.60,390.39,397.16,129114922
2021-06-08,397.16,401.74,396.06,399.39,55419431
2021-06-09,399.39,404.81,399.38,401.42,101167909
2021-06-10,401.42,408.22,401.02,405.24,119012809
2021-06-11,405.24,406.98,401.95,406.89,103700331
2021-06-12,406.89,411.02,405.49,410.37,90283871
2021-06-15,410.37,410.79,406.66,410.47,68309961
2021-06-16,410.47,415.92,408.60,413.48,135028603
2021-06-17,413.48,417.03,407.12,409.83,134230871
2021-06-18,409.83,413.85,407.24,412.07,145836999
2021-06-19,412.07,415.07,409.34,412.71,73371481
2021-06-22,412.71,418.04,412.57,416.03,112288962
2021-06-23,416.03,420.03,413.67,414.66,144669201
2021-06-24,414.66,419.22,413.10,417.54,78813938
2021-06-25,417.54,417.97,410.44,414.41,94779594
2021-06-26,414.41,419.27,413.19,417.91,141499232
2021-06-29,417.91,421.05,410.68,413.97,74250737
2021-06-30,413.97,417.55,413.78,414.35,71247112
2021-07-01,414.35,419.78,412.41,417.27,121486024
2021-07-02,417.27,419.87,415.12,417.36,81829050
2021-07-03,417.36,419.44,413.92,416.53,71675179
2021-07-06,416.53,417.29,413.07,415.41,77095818
2021-07-07,415.41,419.22,413.87,415.10,103982641
2021-07-08,415.10,420.65,412.50,417.49,51550905
2021-07-09,417.49,419.91,414.47,416.99,123496028
2021-07-10,416.99,422.85,414.13,420.98,55026910
2021-07-13,420.98,426.46,419.92,423.86,128787172
2021-07-14,423.86,425.06,419.91,421.98,86255209
2021-07-15,421.98,426.94,419.52,424.03,116706437
2021-07-16,424.03,426.99,420.57,424.18,85042275
2021-07-17,424.18,428.03,419.52,422.38,84745336
2021-07-20,422.38,426.20,419.24,423.63,64327251
2021-07-21,423.63,430.36,422.10,427.55,107078568
2021-07-22,427.55,434.74,427.37,430.80,50563679
2021-07-23,430.80,436.25,427.48,432.04,86520998
2021-07-24,432.04,436.16,430.42,432.26,88341031
2021-07-27,432.26,438.79,430.04,434.74,135939367
2021-07-28,434.74,438.79,432.53,433.89,98148879
2021-07-29,433.89,435.92,430.81,432.66,133651099
2021-07-30,432.66,436.03,431.87,435.52,113668520
2021-07-31,435.52,442.05,432.46,439.46,118109506
2021-08-03,439.46,446.51,437.35,443.88,129857636
2021-08-04,443.88,446.15,439.80,444.30,118219294
2021-08-05,444.30,448.44,440.30,445.02,70918596
2021-08-06,445.02,446.06,444.07,444.82,57377159
2021-08-07,444.82,448.37,444.41,447.85,75049689
2021-08-10,447.85,453.90,445.69,450.54,104804161
2021-08-11,450.54,455.78,448.19,453.67,77721890
2021-08-12,453.67,455.80,449.71,452.11,106788390
2021-08-13,452.11,456.05,451.76,455.80,121622987
2021-08-14,455.80,459.72,451.76,455.88,72151029
2021-08-17,455.88,460.33,451.65,457.01,130337746
2021-08-18,457.01,458.90,452.51,453.56,86353374
2021-08-19,453.56,455.53,447.93,451.39,113618028
2021-08-20,451.39,457.26,450.46,455.96,90186716
2021-08-21,455.96,461.00,454.61,458.61,133473278
2021-08-24,458.61,463.76,458.11,459.39,83315107
2021-08-25,459.39,462.33,455.92,461.29,56438254
2021-08-26,461.29,464.56,460.05,464.29,57491366
2021-08-27,464.29,468.54,457.66,462.21,98053770
2021-08-28,462.21,463.15,456.69,460.64,70031343
2021-08-31,460.64,464.68,456.64,457.87,100381483
2021-09-01,457.87,462.24,454.18,455.58,139678327
2021-09-02,455.58,461.61,453.49,458.53,117146497
2021-09-03,458.53,458.96,452.49,454.52,80440129
2021-09-04,454.52,460.69,452.10,458.93,140657985
2021-09-07,458.93,459.61,453.84,456.94,82617781
2021-09-08,456.94,457.95,450.59,453.69,137241772
2021-09-09,453.69,458.66,451.70,456.69,148358200
2021-09-10,456.69,458.33,454.02,454.97,74589471
2021-09-11,454.97,456.14,452.44,454.79,80762440
2021-09-14,454.79,458.32,450.88,455.65,69796162
2021-09-15,455.65,460.44,454.81,459.03,138391834
2021-09-16,459.03,462.00,451.63,455.84,115284990
2021-09-17,455.84,457.20,453.17,455.44,122654527
2021-09-18,455.44,461.68,452.98,458.50,100281402
2021-09-21,458.50,464.11,455.46,463.26,69187852
2021-09-22,463.26,465.09,462.30,464.05,118206282
2021-09-23,464.05,468.69,457.35,460.40,132078546
2021-09-24,460.40,460.85,457.22,459.36,122642074
2021-09-25,459.36,463.60,455.07,456.84,130608967
2021-09-28,456.84,462.35,455.43,459.98,131997515
2021-09-29,459.98,460.99,453.23,455.84,74599308
2021-09-30,455.84,458.89,454.66,456.43,104212251
2021-10-01,456.43,456.67,453.43,455.44,138391216
2021-10-02,455.44,459.68,455.39,458.77,83156757
2021-10-05,458.77,461.86,450.83,455.13,62371006
2021-10-06,455.13,457.79,453.01,453.52,77097759
2021-10-07,453.52,453.62,451.07,453.30,128562077
2021-10-08,453.30,459.38,450.19,455.36,141484351
2021-10-09,455.36,456.57,451.71,455.26,126034477
2021-10-12,455.26,456.51,448.42,452.30,65421792
2021-10-13,452.30,455.66,449.17,450.71,90049094
2021-10-14,450.71,451.22,445.42,449.10,124547093
2021-10-15,449.10,451.09,448.41,449.54,106109940
2021-10-16,449.54,449.86,449.43,449.76,146565675
2021-10-19,449.76,451.23,447.75,449.95,137281380
2021-10-20,449.95,452.15,446.77,449.77,124478654
2021-10-21,449.77,451.49,444.23,445.73,103333148
2021-10-22,445.73,447.20,442.28,446.61,136440899
2021-10-23,446.61,450.59,445.75,447.86,149602369
2021-10-26,447.86,453.99,444.95,449.50,71980814
2021-10-27,449.50,457.81,447.37,453.70,111295867
2021-10-28,453.70,460.99,449.79,457.67,129508002
2021-10-29,457.67,464.27,456.30,459.90,127311616
2021-10-30,459.90,461.86,458.50,459.58,145963187
2021-11-02,459.58,464.07,453.03,457.23,70828034
2021-11-03,457.23,461.77,455.91,457.06,128570180
2021-11-04,457.06,463.07,456.92,460.98,113530813
2021-11-05,460.98,466.66,459.17,465.24,107188567
2021-11-06,465.24,468.40,463.30,463.48,58403547
2021-11-09,463.48,464.67,459.68,464.08,59632419
2021-11-10,464.08,465.69,457.98,460.40,142687585
2021-11-11,460.40,469.05,456.25,465.08,105336030
2021-11-12,465.08,469.25,460.77,468.12,96294017
2021-11-13,468.12,469.80,462.23,466.51,113590074
2021-11-16,466.51,474.51,464.23,470.11,115811434
2021-11-17,470.11,471.02,467.84,470.87,85989823
2021-11-18,470.87,478.86,468.21,475.37,53366936
2021-11-19,475.37,477.85,471.66,472.18,71690722
2021-11-20,472.18,476.06,464.57,468.14,91453295
2021-11-23,468.14,471.77,466.29,468.85,112276332
2021-11-24,468.85,468.96,463.78,466.10,77809110
2021-11-25,466.10,472.06,462.32,467.67,78517656
2021-11-26,467.67,470.02,462.26,464.88,63510134
2021-11-27,464.88,470.62,463.67,468.35,59018601
2021-11-30,468.35,475.53,467.53,471.87,101809709
2021-12-01,471.87,475.74,463.15,467.77,110876544
2021-12-02,467.77,470.03,461.87,465.01,90099843
2021-12-03,465.01,467.80,463.29,466.70,133341249
2021-12-04,466.70,475.43,463.08,471.02,102141233
2021-12-07,471.02,473.24,463.16,466.68,61064394
2021-12-08,466.68,468.24,461.66,462.37,57943265
2021-12-09,462.37,467.03,461.24,462.85,65645586
2021-12-10,462.85,466.41,459.08,466.16,76122005
2021-12-11,466.16,471.64,461.70,469.10,64518646
2021-12-14,469.10,473.55,467.63,468.64,86524732
2021-12-15,468.64,473.62,464.88,470.24,122588560
2021-12-16,470.24,473.65,465.07,469.06,106683813
2021-12-17,469.06,475.52,468.06,471.09,59575711
2021-12-18,471.09,474.22,465.92,468.16,132155752
2021-12-21,468.16,470.37,460.18,463.74,122237503
2021-12-22,463.74,464.70,459.28,460.68,64102320
2021-12-23,460.68,465.09,458.50,458.89,139146077
2021-12-24,458.89,460.16,457.83,458.21,116093981
2021-12-25,458.21,460.04,450.57,454.20,140525678
2021-12-28,454.20,457.37,450.33,452.80,62413467
2021-12-29,452.80,455.14,448.62,453.20,103409589
2021-12-30,453.20,455.71,449.04,450.98,101698593
2021-12-31,450.98,455.05,450.47,454.62,76115897
2022-01-01,454.62,460.81,453.25,456.89,130370025
2022-01-04,456.89,460.15,455.39,456.72,135001482
2022-01-05,456.72,457.96,453.60,457.57,99274048
2022-01-06,457.57,465.88,456.34,462.04,69001491
2022-01-07,462.04,464.87,457.14,461.38,108499334
2022-01-08,461.38,463.70,458.65,458.99,56008346
2022-01-11,458.99,465.20,456.37,460.69,119467769
2022-01-12,460.69,461.96,455.18,458.69,63265104
2022-01-13,458.69,459.45,455.22,457.30,119767009
2022-01-14,457.30,460.81,455.24,460.73,58543758
2022-01-15,460.73,463.50,460.39,462.55,83755641
2022-01-18,462.55,464.29,458.62,461.98,125043500
2022-01-19,461.98,467.80,460.98,463.26,93418176
2022-01-20,463.26,467.75,463.22,467.55,131306622
2022-01-21,467.55,472.40,464.50,468.03,111302695
2022-01-22,468.03,475.17,463.40,472.79,103573214
2022-01-25,472.79,477.15,468.94,475.15,69509727
2022-01-26,475.15,482.80,473.87,478.85,67178723
2022-01-27,478.85,487.05,478.42,483.22,120385806
2022-01-28,483.22,487.62,479.47,484.71,68672221
2022-01-29,484.71,485.05,482.06,482.64,76729026
2022-02-01,482.64,486.09,477.67,481.98,85060298
2022-02-02,481.98,486.16,476.94,479.70,99295260
2022-02-03,479.70,483.42,479.70,480.02,71262592
2022-02-04,480.02,482.98,478.39,481.08,65932942
2022-02-05,481.08,481.87,479.56,480.64,78700856
2022-02-08,480.64,481.93,480.58,481.49,83141365
2022-02-09,481.49,486.97,480.32,485.55,121251317
2022-02-10,485.55,489.79,482.40,488.99,54065865
2022-02-11,488.99,493.98,486.92,492.60,61875083
2022-02-12,492.60,496.71,490.01,491.27,141242128
2022-02-15,491.27,494.59,491.26,493.81,149719999
2022-02-16,493.81,496.41,487.48,489.51,96689112
2022-02-17,489.51,496.53,486.40,492.56,121659873
2022-02-18,492.56,496.69,491.04,496.42,121268915
2022-02-19,496.42,501.24,493.09,498.93,63412868
2022-02-22,498.93,501.62,494.05,499.28,143544845
2022-02-23,499.28,500.94,497.09,499.23,86418967
2022-02-24,499.23,500.00,498.77,499.72,86194578
2022-02-25,499.72,504.31,495.75,501.37,66629367
2022-02-26,501.37,506.63,498.88,505.82,75133098
2022-03-01,505.82,511.27,502.76,510.70,97577142
2022-03-02,510.70,517.74,506.44,514.49,82283176
2022-03-03,514.49,517.07,510.52,515.61,142775850
2022-03-04,515.61,516.43,512.89,515.76,123649598
2022-03-05,515.76,520.74,512.36,518.36,65048861
2022-03-08,518.36,523.02,512.93,517.89,107267910
2022-03-09,517.89,524.61,517.65,522.88,53126565
2022-03-10,522.88,531.94,518.49,527.47,73311700
2022-03-11,527.47,530.37,520.49,523.32,68901660
2022-03-12,523.32,525.01,520.87,524.31,63804429
2022-03-15,524.31,533.91,520.51,529.50,105143164
2022-03-16,529.50,533.54,529.23,533.12,129000447
2022-03-17,533.12,534.17,531.62,532.90,94806319
2022-03-18,532.90,533.78,529.07,529.50,117553765
2022-03-19,529.50,531.47,526.17,530.03,87161001
2022-03-22,530.03,530.17,524.03,525.74,142349072
2022-03-23,525.74,527.46,522.50,524.44,117691703
2022-03-24,524.44,529.03,520.61,523.27,143436499
2022-03-25,523.27,529.70,521.48,528.50,122389576
2022-03-26,528.50,531.98,522.75,527.34,117038451
2022-03-29,527.34,532.59,525.41,527.53,143827955
2022-03-30,527.53,529.86,524.77,526.24,134759842
2022-03-31,526.24,529.21,523.08,523.54,116176738
2022-04-01,523.54,526.58,518.57,520.35,126753628
2022-04-02,520.35,524.55,514.73,519.15,130934320
2022-04-05,519.15,524.21,512.13,517.04,104706889
2022-04-06,517.04,522.71,512.99,519.28,118378434
2022-04-07,519.28,521.14,517.00,520.62,120210562
2022-04-08,520.62,520.83,513.43,518.27,103608219
2022-04-09,518.27,520.88,514.11,514.84,122089089
2022-04-12,514.84,518.22,512.72,517.68,85255577
2022-04-13,517.68,523.31,512.62,520.66,113999484
2022-04-14,520.66,523.58,515.84,522.92,68302653
2022-04-15,522.92,528.51,518.55,524.83,146205467
2022-04-16,524.83,525.18,518.76,523.31,102633431
2022-04-19,523.31,525.41,519.23,521.18,128353319
2022-04-20,521.18,521.42,519.40,520.14,95811263
2022-04-21,520.14,522.58,512.18,515.17,126061382
2022-04-22,515.17,519.64,513.32,514.81,77910516
2022-04-23,514.81,515.51,510.75,515.06,85297125
2022-04-26,515.06,515.47,507.89,512.73,140592062
2022-04-27,512.73,516.20,510.47,513.05,70102105
2022-04-28,513.05,514.16,506.71,509.60,119484604
2022-04-29,509.60,514.11,504.90,513.98,61893760
2022-04-30,513.98,516.08,508.84,513.87,93171107
2022-05-03,513.87,519.00,511.77,514.98,118319249
2022-05-04,514.98,521.70,511.81,518.37,113772149
2022-05-05,518.37,522.17,514.04,521.48,145113671
2022-05-06,521.48,530.44,518.32,526.56,64411354
2022-05-07,526.56,532.30,524.79,529.40,95592113
2022-05-10,529.40,535.90,526.15,531.69,144760032
2022-05-11,531.69,536.78,526.71,530.96,53560390
2022-05-12,530.96,535.47,526.27,527.11,109891836
2022-05-13,527.11,531.39,525.11,526.09,115269998
2022-05-14,526.09,528.96,523.52,526.10,94626683
2022-05-17,526.10,528.67,522.17,527.53,80071434
2022-05-18,527.53,531.28,522.32,522.64,51158257
2022-05-19,522.64,530.21,519.31,526.92,127772283
2022-05-20,526.92,529.50,522.05,527.41,55188089
2022-05-21,527.41,529.64,523.76,526.23,88886337
2022-05-24,526.23,529.73,525.47,527.47,145880874
2022-05-25,527.47,531.70,523.36,531.17,83411115
2022-05-26,531.17,536.95,529.59,534.31,105308112
2022-05-27,534.31,537.12,532.28,536.34,115968250
2022-05-28,536.34,543.57,534.30,539.25,106109501
2022-05-31,539.25,543.04,534.58,541.08,82329092
2022-06-01,541.08,541.93,539.73,540.72,84577052
2022-06-02,540.72,546.57,537.51,545.64,76947152
2022-06-03,545.64,549.89,541.99,549.11,129682854
2022-06-04,549.11,552.77,546.49,552.24,52274875
2022-06-07,552.24,554.66,550.61,553.42,63877634
2022-06-08,553.42,558.14,551.15,556.01,114878173
2022-06-09,556.01,560.63,550.16,555.37,126527034
2022-06-10,555.37,560.62,550.19,556.93,79340256
2022-06-11,556.93,567.08,552.30,562.66,129784426
2022-06-14,562.66,568.54,557.20,567.34,147839262
2022-06-15,567.34,572.78,562.11,563.64,133878903
2022-06-16,563.64,564.00,555.71,560.96,125168159
2022-06-17,560.96,565.35,558.64,564.67,147627109
2022-06-18,564.67,568.67,558.61,562.05,140680918
2022-06-21,562.05,567.98,558.53,564.37,110278530
2022-06-22,564.37,567.63,559.50,567.37,63740288
2022-06-23,567.37,575.54,564.83,571.17,134384637
2022-06-24,571.17,572.88,570.88,571.25,146715244
2022-06-25,571.25,576.72,571.21,575.11,146964916
2022-06-28,575.11,579.10,568.40,571.82,61806776
2022-06-29,571.82,576.49,567.81,573.64,56729577
2022-06-30,573.64,577.50,564.66,569.10,104957793
2022-07-01,569.10,570.51,568.03,569.83,120646305
2022-07-02,569.83,574.32,561.56,565.56,125256678
2022-07-05,565.56,567.24,563.10,565.81,86959271
2022-07-06,565.81,570.40,556.89,561.24,126247928
2022-07-07,561.24,563.39,556.78,559.03,148802721
2022-07-08,559.03,561.82,556.48,557.50,120509921
2022-07-09,557.50,562.82,553.97,556.81,71853724
2022-07-12,556.81,561.79,552.93,557.22,71235970
2022-07-13,557.22,562.90,552.18,558.53,100206812
2022-07-14,558.53,559.79,556.58,556.85,65659131
2022-07-15,556.85,566.20,555.38,562.48,50216864
2022-07-16,562.48,565.23,554.23,557.97,102844969
2022-07-19,557.97,564.88,553.41,562.07,88172843
2022-07-20,562.07,569.39,558.21,564.12,111862491
2022-07-21,564.12,569.96,563.84,568.83,92622176
2022-07-22,568.83,574.72,567.36,573.33,64039878
2022-07-23,573.33,573.37,562.87,568.00,84272333
